expected, output, measured
10,0.0100401,9.98644
10,0.00999643,9.98644
10,0.01001,9.98645
10,0.0100235,9.98646
10,0.00962747,9.98646
10,0.0102796,9.98647
10,0.0101215,9.98647
10,0.0100206,9.98648
10,0.0100341,9.98649
10,0.00999036,9.9865
10,0.0100611,9.98651
10,0.0100173,9.98651
10,0.0100307,9.98652
10,0.0099869,9.98653
10,0.0100003,9.98654
10,0.0100137,9.98655
10,0.010027,9.98656
10,0.0100404,9.98657
10,0.00999649,9.98658
10,0.0100098,9.98659
10,0.0100231,9.9866
10,0.0100364,9.98662
10,0.00999244,9.98663
10,0.0100629,9.98664
10,0.0100189,9.98665
10,0.0100321,9.98666
10,0.00998808,9.98667
10,0.0100012,9.98669
10,0.0100144,9.9867
10,0.0100275,9.98671
10,0.0100406,9.98672
10,0.00999651,9.98674
10,0.0100096,9.98675
10,0.0100226,9.98676
10,0.0100357,9.98678
10,0.00964227,9.98679
10,0.0102907,9.9868
10,0.0100748,9.98681
10,0.0100878,9.98683
10,0.0100435,9.98684
10,0.00999919,9.98686
10,0.0100121,9.98687
10,0.010025,9.98689
10,0.0100378,9.9869
10,0.0100506,9.98692
10,0.0100062,9.98694
10,0.010019,9.98695
10,0.0100318,9.98697
10,0.0100445,9.98699
10,0.00999997,9.987
10,0.0100127,9.98702
10,0.0100253,9.98704
10,0.010038,9.98705
10,0.0100506,9.98707
10,0.010006,9.98709
10,0.0100185,9.98711
10,0.0100311,9.98713
10,0.0100436,9.98715
10,0.00999884,9.98717
10,0.0100113,9.98718
10,0.0100237,9.9872
10,0.0100362,9.98722
10,0.0100485,9.98724
10,0.0100037,9.98726
10,0.010016,9.98728
10,0.0100283,9.9873
10,0.00964384,9.98732
10,0.0102819,9.98734
10,0.0101225,9.98736
10,0.0100775,9.98738
10,0.0100325,9.9874
10,0.0100446,9.98742
10,0.00999955,9.98744
10,0.0100116,9.98747
10,0.0100237,9.98749
10,0.0100358,9.98751
10,0.0100478,9.98753
10,0.0100598,9.98755
10,0.0100145,9.98758
10,0.0100264,9.9876
10,0.0100383,9.98762
10,0.0100502,9.98765
10,0.0100048,9.98767
10,0.0100166,9.98769
10,0.0100284,9.98772
10,0.0100401,9.98774
10,0.0100519,9.98777
10,0.0100063,9.98779
10,0.010018,9.98782
10,0.0100296,9.98784
10,0.0100412,9.98787
10,0.0100527,9.98789
10,0.0100071,9.98792
10,0.0100186,9.98794
10,0.01003,9.98797
10,0.0100415,9.988
10,0.0100529,9.98802
10,0.00968322,9.98804
10,0.0102474,9.98807
10,0.0101443,9.9881
10,0.0100412,9.98812
10,0.0100524,9.98815
10,0.0100064,9.98818
10,0.0100748,9.9882
10,0.0100287,9.98823
10,0.0100398,9.98826
10,0.0100509,9.98829
10,0.0100047,9.98832
10,0.0100158,9.98835
10,0.0100267,9.98837
10,0.0100377,9.9884
10,0.0100486,9.98843
10,0.0100595,9.98846
10,0.0100131,9.98849
10,0.0100239,9.98852
10,0.0100346,9.98855
10,0.0100454,9.98858
10,0.0100561,9.98861
10,0.0100095,9.98864
10,0.0100201,9.98867
10,0.0100307,9.9887
10,0.0100412,9.98873
10,0.0100518,9.98876
10,0.0100622,9.98879
10,0.0100154,9.98882
10,0.0100258,9.98886
10,0.0100362,9.98889
10,0.0100466,9.98892
10,0.0096974,9.98895
10,0.0102389,9.98898
10,0.0101347,9.98901
10,0.0100877,9.98904
10,0.0100406,9.98907
10,0.0100507,9.98911
10,0.0100036,9.98914
10,0.0100709,9.98917
10,0.0100236,9.98921
10,0.0100336,9.98924
10,0.0100435,9.98927
10,0.0100534,9.98931
10,0.010006,9.98934
10,0.010073,9.98938
10,0.0100255,9.98941
10,0.0100353,9.98944
10,0.0100449,9.98948
10,0.0100546,9.98951
10,0.0100069,9.98955
10,0.0100737,9.98958
10,0.010026,9.98962
10,0.0100355,9.98965
10,0.0100449,9.98969
10,0.0100543,9.98973
10,0.0100065,9.98976
10,0.010073,9.9898
10,0.0100251,9.98983
10,0.0100343,9.98987
10,0.0100435,9.98991
10,0.0100526,9.98994
10,0.0100617,9.98998
10,0.00968109,9.99001
10,0.0102516,9.99005
10,0.0101462,9.99009
10,0.0100407,9.99012
10,0.0100496,9.99016
10,0.0100585,9.9902
10,0.0100673,9.99024
10,0.0100189,9.99027
10,0.0100276,9.99031
10,0.0100363,9.99035
10,0.0100449,9.99039
10,0.0100536,9.99043
10,0.0100621,9.99047
10,0.0100134,9.9905
10,0.0100791,9.99054
10,0.0100303,9.99058
10,0.0100387,9.99062
10,0.010047,9.99066
10,0.0100553,9.9907
10,0.0100064,9.99074
10,0.0100718,9.99078
10,0.0100227,9.99082
10,0.0100309,9.99086
10,0.0100389,9.9909
10,0.010047,9.99094
10,0.010055,9.99098
10,0.0100629,9.99102
10,0.0100708,9.99106
10,0.0100214,9.9911
10,0.0100292,9.99114
10,0.010037,9.99118
10,0.00974401,9.99122
10,0.0102241,9.99126
10,0.0101174,9.9913
10,0.0100677,9.99134
10,0.0100753,9.99139
10,0.0100256,9.99143
10,0.0100902,9.99147
10,0.0100404,9.99151
10,0.0100477,9.99155
10,0.0100551,9.9916
10,0.0100051,9.99164
10,0.0100695,9.99168
10,0.0100195,9.99172
10,0.0100838,9.99177
10,0.0100337,9.99181
10,0.0100407,9.99185
10,0.0100477,9.99189
10,0.0100546,9.99194
10,0.0100615,9.99198
10,0.0100111,9.99202
10,0.0100751,9.99207
10,0.0100246,9.99211
10,0.0100313,9.99216
10,0.010038,9.9922
10,0.0100446,9.99224
10,0.0100511,9.99229
10,0.0100576,9.99233
10,0.0100641,9.99237
10,0.0100705,9.99242
10,0.0100196,9.99246
10,0.0100259,9.99251
10,0.00982483,9.99255
10,0.0102102,9.99259
10,0.0101019,9.99264
10,0.0100508,9.99268
10,0.0100569,9.99273
10,0.0100629,9.99277
10,0.0100689,9.99282
10,0.0100176,9.99286
10,0.0100235,9.99291
10,0.0100865,9.99296
10,0.0100351,9.993
10,0.0100408,9.99305
10,0.0100465,9.99309
10,0.0100521,9.99314
10,0.0100577,9.99318
10,0.0100632,9.99323
10,0.0100115,9.99328
10,0.0100742,9.99332
10,0.0100223,9.99337
10,0.0100849,9.99342
10,0.0100329,9.99346
10,0.0100382,9.99351
10,0.0100433,9.99356
10,0.0100485,9.9936
10,0.0100535,9.99365
10,0.0100586,9.9937
10,0.0100636,9.99374
10,0.0100685,9.99379
10,0.0100162,9.99384
10,0.010021,9.99389
10,0.010083,9.99393
10,0.00980569,9.99398
10,0.0102069,9.99402
10,0.0100972,9.99407
10,0.0100445,9.99412
10,0.0100491,9.99417
10,0.0100535,9.99422
10,0.010058,9.99426
10,0.0100623,9.99431
10,0.0100667,9.99436
10,0.010071,9.99441
10,0.010018,9.99446
10,0.0100221,9.9945
10,0.0100835,9.99455
10,0.0100303,9.9946
10,0.0100344,9.99465
10,0.0100383,9.9947
10,0.0100995,9.99475
10,0.0100461,9.99479
10,0.0100499,9.99484
10,0.0100537,9.99489
10,0.0100574,9.99494
10,0.0100611,9.99499
10,0.0100075,9.99504
10,0.0100682,9.99509
10,0.0100717,9.99514
10,0.010018,9.99518
10,0.0100786,9.99523
10,0.0100248,9.99528
10,0.010028,9.99533
10,0.0100885,9.99538
10,0.0100345,9.99543
10,0.00985557,9.99548
10,0.0101553,9.99553
10,0.0101011,9.99558
10,0.0100469,9.99563
10,0.0100498,9.99568
10,0.0100527,9.99573
10,0.0100556,9.99578
10,0.0100583,9.99583
10,0.0100611,9.99588
10,0.0100638,9.99592
10,0.0100664,9.99598
10,0.0100117,9.99603
10,0.0100715,9.99607
10,0.010074,9.99613
10,0.0100192,9.99617
10,0.0100788,9.99623
10,0.0100239,9.99628
10,0.0100261,9.99633
10,0.0100856,9.99638
10,0.0100305,9.99643
10,0.0100326,9.99648
10,0.0100919,9.99653
10,0.0100367,9.99658
10,0.0100386,9.99663
10,0.0100406,9.99668
10,0.0100424,9.99673
10,0.0100442,9.99678
10,0.0100459,9.99683
10,0.0100476,9.99688
10,0.0100493,9.99693
10,0.0100509,9.99698
10,0.00991531,9.99703
10,0.0101684,9.99708
10,0.0100554,9.99713
10,0.0100568,9.99718
10,0.0100581,9.99723
10,0.0100594,9.99728
10,0.0100606,9.99733
10,0.0100618,9.99738
10,0.0100629,9.99743
10,0.010064,9.99749
10,0.0100078,9.99754
10,0.010066,9.99759
10,0.0100669,9.99764
10,0.0100105,9.99769
10,0.0100686,9.99774
10,0.0100693,9.99779
10,0.0100128,9.99784
10,0.0100707,9.99789
10,0.0100713,9.99794
10,0.0100146,9.99799
10,0.0100723,9.99805
10,0.0100156,9.9981
10,0.0100732,9.99815
10,0.0100735,9.9982
10,0.0100166,9.99825
10,0.010074,9.9983
10,0.010017,9.99835
10,0.0100743,9.9984
10,0.0100172,9.99845
10,0.0100744,9.9985
10,0.0100744,9.99856
10,0.00992655,9.9986
10,0.0101315,9.99866
10,0.0100741,9.99871
10,0.0100167,9.99876
10,0.0100736,9.99881
10,0.0100733,9.99886
10,0.0100157,9.99891
10,0.0100725,9.99896
10,0.0100148,9.99901
10,0.0100715,9.99906
10,0.0100709,9.99911
10,0.010013,9.99916
10,0.0100696,9.99922
10,0.0100688,9.99927
10,0.0100108,9.99932
10,0.0100672,9.99937
10,0.0100663,9.99942
10,0.0100081,9.99947
10,0.0100643,9.99952
10,0.0100633,9.99957
10,0.0100622,9.99962
10,0.0100038,9.99967
10,0.0100598,9.99972
10,0.0100586,9.99977
10,0.0100573,9.99982
10,0.0100559,9.99988
10,0.0100545,9.99993
10,0.0100531,9.99998
10,0.0100516,10
10,0.01005,10.0001
10,0.0100484,10.0001
10,0.0100034,10.0002
10,0.0100451,10.0002
10,0.0100433,10.0003
10,0.0100415,10.0003
10,0.0100397,10.0004
10,0.0100378,10.0004
10,0.010093,10.0005
10,0.0100338,10.0005
10,0.0100317,10.0006
10,0.0100296,10.0006
10,0.0100847,10.0007
10,0.0100252,10.0007
10,0.0100802,10.0008
10,0.0100207,10.0008
10,0.0100755,10.0009
10,0.0100159,10.0009
10,0.0100707,10.001
10,0.0100682,10.001
10,0.0100084,10.0011
10,0.010063,10.0011
10,0.0100604,10.0012
10,0.0100576,10.0012
10,0.0100549,10.0013
10,0.00999487,10.0013
10,0.0100492,10.0014
10,0.0100463,10.0014
10,0.0100434,10.0015
10,0.0100404,10.0015
10,0.0100374,10.0016
10,0.0100343,10.0016
10,0.0100883,10.0017
10,0.0100318,10.0017
10,0.0100247,10.0018
10,0.0100786,10.0018
10,0.0100181,10.0019
10,0.0100719,10.0019
10,0.0100684,10.002
10,0.0100078,10.002
10,0.0100614,10.0021
10,0.0100579,10.0021
10,0.0100542,10.0022
10,0.0100506,10.0022
10,0.0100468,10.0023
10,0.0100431,10.0023
10,0.0100393,10.0024
10,0.0100354,10.0024
10,0.0100315,10.0025
10,0.0100275,10.0025
10,0.0100235,10.0026
10,0.0100767,10.0026
10,0.0100154,10.0027
10,0.0100685,10.0027
10,0.0100643,10.0027
10,0.01006,10.0028
10,0.00999852,10.0028
10,0.0100514,10.0029
10,0.010047,10.0029
10,0.0100426,10.003
10,0.0100381,10.003
10,0.0100336,10.0031
10,0.010029,10.0031
10,0.0100817,10.0032
10,0.0100701,10.0032
10,0.0100151,10.0033
10,0.0100104,10.0033
10,0.0100628,10.0034
10,0.0100579,10.0034
10,0.0100531,10.0035
10,0.0100481,10.0035
10,0.0100432,10.0036
10,0.0100382,10.0036
10,0.0100331,10.0036
10,0.010028,10.0037
10,0.0100228,10.0037
10,0.0100749,10.0038
10,0.0100124,10.0038
10,0.0100643,10.0039
10,0.010059,10.0039
10,0.0099964,10.004
10,0.0100482,10.004
10,0.0100428,10.0041
10,0.0100372,10.0041
10,0.0100317,10.0042
10,0.0100261,10.0042
10,0.0100777,10.0042
10,0.0100148,10.0043
10,0.0100663,10.0043
10,0.0100605,10.0044
10,0.0099975,10.0044
10,0.0100489,10.0045
10,0.010043,10.0045
10,0.010037,10.0046
10,0.0100311,10.0046
10,0.0101203,10.0046
10,0.010019,10.0047
10,0.0100128,10.0047
10,0.0100067,10.0048
10,0.0100578,10.0048
10,0.0100515,10.0049
10,0.0100453,10.0049
10,0.0100389,10.005
10,0.0100326,10.005
10,0.0100262,10.005
10,0.0100197,10.0051
10,0.0100705,10.0051
10,0.0100068,10.0052
10,0.0100574,10.0052
10,0.0100508,10.0053
10,0.0100442,10.0053
10,0.0100375,10.0053
10,0.0100308,10.0054
10,0.010024,10.0054
10,0.0100172,10.0055
10,0.0100676,10.0055
10,0.0100035,10.0056
10,0.0100538,10.0056
10,0.0100468,10.0056
10,0.0100398,10.0057
10,0.0100328,10.0057
10,0.0100257,10.0058
10,0.0100186,10.0058
10,0.0100687,10.0058
10,0.0100042,10.0059
10,0.0100542,10.0059
10,0.010185,10.006
10,0.00992519,10.006
10,0.0100323,10.0061
10,0.0100249,10.0061
10,0.0100175,10.0061
10,0.01001,10.0062
10,0.0100597,10.0062
10,0.0100522,10.0063
10,0.0099874,10.0063
10,0.010037,10.0063
10,0.0100294,10.0064
10,0.0100217,10.0064
10,0.0100712,10.0065
10,0.0100062,10.0065
10,0.0100556,10.0065
10,0.0100478,10.0066
10,0.0100399,10.0066
10,0.010032,10.0067
10,0.0100241,10.0067
10,0.0100161,10.0067
10,0.0100081,10.0068
10,0.0100573,10.0068
10,0.0100492,10.0068
10,0.0100411,10.0069
10,0.010033,10.0069
10,0.0100248,10.007
10,0.0100166,10.007
10,0.0100083,10.007
10,0.0100573,10.0071
10,0.0100489,10.0071
10,0.00998338,10.0071
10,0.0102102,10.0072
10,0.0099093,10.0072
10,0.0100153,10.0073
10,0.0100068,10.0073
10,0.0100555,10.0073
10,0.0099897,10.0074
10,0.0100383,10.0074
10,0.0100297,10.0074
10,0.0100211,10.0075
10,0.0100124,10.0075
10,0.0100609,10.0076
10,0.0100521,10.0076
10,0.00998615,10.0076
10,0.0100345,10.0077
10,0.0100257,10.0077
10,0.0100168,10.0077
10,0.0100652,10.0078
10,0.00999901,10.0078
10,0.0100473,10.0078
10,0.0100383,10.0079
10,0.0100292,10.0079
10,0.0100202,10.0079
10,0.0100111,10.008
10,0.0100592,10.008
10,0.00999283,10.008
10,0.0100409,10.0081
10,0.0100317,10.0081
10,0.0100224,10.0081
10,0.0100132,10.0082
10,0.0100039,10.0082
10,0.0100517,10.0082
10,0.0102569,10.0083
10,0.00986129,10.0083
10,0.00996631,10.0083
10,0.0100141,10.0084
10,0.0100046,10.0084
10,0.0100523,10.0084
10,0.0100428,10.0085
10,0.0100333,10.0085
10,0.0100237,10.0085
10,0.0100141,10.0086
10,0.0100045,10.0086
10,0.010052,10.0086
10,0.0099851,10.0086
10,0.0100326,10.0087
10,0.0100229,10.0087
10,0.0100131,10.0087
10,0.0100033,10.0088
10,0.0100507,10.0088
10,0.0100409,10.0088
10,0.010031,10.0089
10,0.0100212,10.0089
10,0.0100112,10.0089
10,0.0100013,10.0089
10,0.0100486,10.009
10,0.0100386,10.009
10,0.0100285,10.009
10,0.0100185,10.0091
10,0.0100084,10.0091
10,0.00999836,10.0091
10,0.0100455,10.0091
10,0.00997812,10.0092
10,0.0102723,10.0092
10,0.00990049,10.0092
10,0.00994748,10.0093
10,0.00999447,10.0093
10,0.00998421,10.0093
10,0.0100312,10.0093
10,0.0100209,10.0094
10,0.0100106,10.0094
10,0.0100002,10.0094
10,0.0100471,10.0094
10,0.0100367,10.0095
10,0.0100263,10.0095
10,0.0100159,10.0095
10,0.0100054,10.0095
10,0.00999497,10.0096
10,0.0100417,10.0096
10,0.0100312,10.0096
10,0.0100207,10.0096
10,0.0100101,10.0097
10,0.00999959,10.0097
10,0.009989,10.0097
10,0.0100356,10.0097
10,0.010025,10.0098
10,0.0100144,10.0098
10,0.0100037,10.0098
10,0.0100503,10.0098
10,0.00998233,10.0099
10,0.0100288,10.0099
10,0.0100181,10.0099
10,0.0100074,10.0099
10,0.00999656,10.01
10,0.0103183,10.01
10,0.00986048,10.01
10,0.00996406,10.01
10,0.0099532,10.01
10,0.00999955,10.0101
10,0.00998868,10.0101
10,0.010035,10.0101
10,0.0100241,10.0101
10,0.0100132,10.0102
10,0.0100022,10.0102
10,0.0099913,10.0102
10,0.0100376,10.0102
10,0.0100266,10.0102
10,0.0100156,10.0103
10,0.0100045,10.0103
10,0.00999353,10.0103
10,0.0100397,10.0103
10,0.0100287,10.0103
10,0.0100176,10.0103
10,0.0100065,10.0104
10,0.00999538,10.0104
10,0.00998428,10.0104
10,0.0100304,10.0104
10,0.0100192,10.0104
10,0.0100081,10.0105
10,0.00999694,10.0105
10,0.00998575,10.0105
10,0.0100318,10.0105
10,0.0100206,10.0105
10,0.0100094,10.0105
10,0.00999814,10.0106
10,0.0102856,10.0106
10,0.00986115,10.0106
10,0.00990709,10.0106
10,0.0100102,10.0106
10,0.00999893,10.0106
10,0.00998763,10.0107
10,0.0100336,10.0107
10,0.00996502,10.0107
